from,to,amount,resource,time
2471019065394751699,7768631690241501235,0.16666666666692143,food,7200
2471019065394751699,771031604043889004,0.16666666666688634,food,7200
2471019065394751699,3144748028187549242,0.16666666666666785,food,7200
2471019065394751699,7768631690241501235,0.16666666666692143,water,7200
2471019065394751699,771031604043889004,0.16666666666688634,water,7200
2471019065394751699,3144748028187549242,0.16666666666666785,water,7200
2471019065394751699,7768631690241501235,0.16666666666692143,energy,7200
2471019065394751699,771031604043889004,0.16666666666688634,energy,7200
2471019065394751699,3144748028187549242,0.16666666666666785,energy,7200
7040991952718902759,8445761935790750537,0.16666666666669672,food,7200
7040991952718902759,4231424175768623726,0.16666666666668117,food,7200
7040991952718902759,8638436342460287722,0.1666666666666714,food,7200
7040991952718902759,8445761935790750537,0.16666666666669672,water,7200
7040991952718902759,4231424175768623726,0.16666666666668117,water,7200
7040991952718902759,8638436342460287722,0.1666666666666714,water,7200
7040991952718902759,8445761935790750537,0.16666666666669672,energy,7200
7040991952718902759,4231424175768623726,0.16666666666668117,energy,7200
7040991952718902759,8638436342460287722,0.1666666666666714,energy,7200
2471019065394751699,7768631690241501235,0.16666666666668117,food,14400
2471019065394751699,771031604043889004,0.1666666666666785,food,14400
2471019065394751699,3144748028187549242,0.16666666666655416,food,14400
2471019065394751699,7768631690241501235,0.16666666666668117,water,14400
2471019065394751699,771031604043889004,0.1666666666666785,water,14400
2471019065394751699,3144748028187549242,0.16666666666655416,water,14400
2471019065394751699,7768631690241501235,0.16666666666668117,energy,14400
2471019065394751699,771031604043889004,0.1666666666666785,energy,14400
2471019065394751699,3144748028187549242,0.16666666666655416,energy,14400
7040991952718902759,8445761935790750537,0.16666666666666696,food,14400
7040991952718902759,4231424175768623726,0.16666666666666696,food,14400
7040991952718902759,8638436342460287722,0.16666666666666607,food,14400
7040991952718902759,8445761935790750537,0.16666666666666696,water,14400
7040991952718902759,4231424175768623726,0.16666666666666696,water,14400
7040991952718902759,8638436342460287722,0.16666666666666607,water,14400
7040991952718902759,8445761935790750537,0.16666666666666696,energy,14400
7040991952718902759,4231424175768623726,0.16666666666666696,energy,14400
7040991952718902759,8638436342460287722,0.16666666666666607,energy,14400
2471019065394751699,3144748028187549242,0.16666666666678154,food,21600
2471019065394751699,771031604043889004,0.16666666666666696,food,21600
2471019065394751699,7768631690241501235,0.1666666666666652,food,21600
2471019065394751699,3144748028187549242,0.16666666666678154,water,21600
2471019065394751699,771031604043889004,0.16666666666666696,water,21600
2471019065394751699,7768631690241501235,0.1666666666666652,water,21600
2471019065394751699,3144748028187549242,0.16666666666678154,energy,21600
2471019065394751699,771031604043889004,0.16666666666666696,energy,21600
2471019065394751699,7768631690241501235,0.1666666666666652,energy,21600
7040991952718902759,8638436342460287722,0.1666666666666652,food,21600
7040991952718902759,4231424175768623726,0.1666666666666634,food,21600
7040991952718902759,8445761935790750537,0.1666666666666501,food,21600
7040991952718902759,8638436342460287722,0.1666666666666652,water,21600
7040991952718902759,4231424175768623726,0.1666666666666634,water,21600
7040991952718902759,8445761935790750537,0.1666666666666501,water,21600
7040991952718902759,8638436342460287722,0.1666666666666652,energy,21600
7040991952718902759,4231424175768623726,0.1666666666666634,energy,21600
7040991952718902759,8445761935790750537,0.1666666666666501,energy,21600
7040991952718902759,8445761935790750537,0.16666666666668295,food,28800
7040991952718902759,4231424175768623726,0.16666666666667052,food,28800
7040991952718902759,8638436342460287722,0.16666666666666696,food,28800
7040991952718902759,8445761935790750537,0.16666666666668295,water,28800
7040991952718902759,4231424175768623726,0.16666666666667052,water,28800
7040991952718902759,8638436342460287722,0.16666666666666696,water,28800
7040991952718902759,8445761935790750537,0.16666666666668295,energy,28800
7040991952718902759,4231424175768623726,0.16666666666667052,energy,28800
7040991952718902759,8638436342460287722,0.16666666666666696,energy,28800
2471019065394751699,3144748028187549242,0.3333333333333357,food,36000
2471019065394751699,771031604043889004,0.3333333333333339,food,36000
2471019065394751699,7768631690241501235,0.33333333333333304,food,36000
2471019065394751699,3144748028187549242,0.3333333333333357,water,36000
2471019065394751699,771031604043889004,0.3333333333333339,water,36000
2471019065394751699,7768631690241501235,0.33333333333333304,water,36000
2471019065394751699,3144748028187549242,0.3333333333333357,energy,36000
2471019065394751699,771031604043889004,0.3333333333333339,energy,36000
2471019065394751699,7768631690241501235,0.33333333333333304,energy,36000
7040991952718902759,8638436342460287722,0.16666666666666963,food,36000
7040991952718902759,4231424175768623726,0.16666666666666607,food,36000
7040991952718902759,8445761935790750537,0.16666666666665808,food,36000
7040991952718902759,8638436342460287722,0.16666666666666963,water,36000
7040991952718902759,4231424175768623726,0.16666666666666607,water,36000
7040991952718902759,8445761935790750537,0.16666666666665808,water,36000
7040991952718902759,8638436342460287722,0.16666666666666963,energy,36000
7040991952718902759,4231424175768623726,0.16666666666666607,energy,36000
7040991952718902759,8445761935790750537,0.16666666666665808,energy,36000
7040991952718902759,8445761935790750537,0.3333333333333415,food,50400
7040991952718902759,4231424175768623726,0.3333333333333348,food,50400
7040991952718902759,8638436342460287722,0.33333333333333304,food,50400
7040991952718902759,8445761935790750537,0.3333333333333415,water,50400
7040991952718902759,4231424175768623726,0.3333333333333348,water,50400
7040991952718902759,8638436342460287722,0.33333333333333304,water,50400
7040991952718902759,8445761935790750537,0.3333333333333415,energy,50400
7040991952718902759,4231424175768623726,0.3333333333333348,energy,50400
7040991952718902759,8638436342460287722,0.33333333333333304,energy,50400
7040991952718902759,8638436342460287722,0.3333333333333348,food,64800
7040991952718902759,4231424175768623726,0.33333333333333304,food,64800
7040991952718902759,8445761935790750537,0.3333333333333304,food,64800
7040991952718902759,8638436342460287722,0.3333333333333348,water,64800
7040991952718902759,4231424175768623726,0.33333333333333304,water,64800
7040991952718902759,8445761935790750537,0.3333333333333304,water,64800
7040991952718902759,8638436342460287722,0.3333333333333348,energy,64800
7040991952718902759,4231424175768623726,0.33333333333333304,energy,64800
7040991952718902759,8445761935790750537,0.3333333333333304,energy,64800
7040991952718902759,8445761935790750537,0.3333333333333357,food,79200
7040991952718902759,4231424175768623726,0.3333333333333348,food,79200
7040991952718902759,8638436342460287722,0.33333333333333304,food,79200
7040991952718902759,8445761935790750537,0.3333333333333357,water,79200
7040991952718902759,4231424175768623726,0.3333333333333348,water,79200
7040991952718902759,8638436342460287722,0.33333333333333304,water,79200
7040991952718902759,8445761935790750537,0.3333333333333357,energy,79200
7040991952718902759,4231424175768623726,0.3333333333333348,energy,79200
7040991952718902759,8638436342460287722,0.33333333333333304,energy,79200
2471019065394751699,771031604043889004,1.1666666666666679,food,86400
3144748028187549242,7768631690241501235,0.8826709577075249,food,86400
2471019065394751699,7768631690241501235,0.2839957089591394,food,86400
2471019065394751699,771031604043889004,1.1666666666666679,water,86400
3144748028187549242,7768631690241501235,0.8826709577075249,water,86400
2471019065394751699,7768631690241501235,0.2839957089591394,water,86400
2471019065394751699,771031604043889004,1.1666666666666679,energy,86400
3144748028187549242,7768631690241501235,0.8826709577075249,energy,86400
2471019065394751699,7768631690241501235,0.2839957089591394,energy,86400
7040991952718902759,4231424175768623726,0.16666666666666696,food,86400
7040991952718902759,8445761935790750537,0.16666666666666652,food,86400
7040991952718902759,8638436342460287722,0.16666666666666607,food,86400
7040991952718902759,4231424175768623726,0.16666666666666696,water,86400
7040991952718902759,8445761935790750537,0.16666666666666652,water,86400
7040991952718902759,8638436342460287722,0.16666666666666607,water,86400
7040991952718902759,4231424175768623726,0.16666666666666696,energy,86400
7040991952718902759,8445761935790750537,0.16666666666666652,energy,86400
7040991952718902759,8638436342460287722,0.16666666666666607,energy,86400
7040991952718902759,8638436342460287722,0.16666666666666785,food,93600
7040991952718902759,4231424175768623726,0.16666666666666696,food,93600
7040991952718902759,8445761935790750537,0.16666666666666652,food,93600
7040991952718902759,8638436342460287722,0.16666666666666785,water,93600
7040991952718902759,4231424175768623726,0.16666666666666696,water,93600
7040991952718902759,8445761935790750537,0.16666666666666652,water,93600
7040991952718902759,8638436342460287722,0.16666666666666785,energy,93600
7040991952718902759,4231424175768623726,0.16666666666666696,energy,93600
7040991952718902759,8445761935790750537,0.16666666666666652,energy,93600
7040991952718902759,4231424175768623726,0.16666666666666696,food,100800
7040991952718902759,8638436342460287722,0.16666666666666696,food,100800
7040991952718902759,8445761935790750537,0.16666666666666652,food,100800
7040991952718902759,4231424175768623726,0.16666666666666696,water,100800
7040991952718902759,8638436342460287722,0.16666666666666696,water,100800
7040991952718902759,8445761935790750537,0.16666666666666652,water,100800
7040991952718902759,4231424175768623726,0.16666666666666696,energy,100800
7040991952718902759,8638436342460287722,0.16666666666666696,energy,100800
7040991952718902759,8445761935790750537,0.16666666666666652,energy,100800
2471019065394751699,771031604043889004,0.5000000000000009,food,108000
3144748028187549242,7768631690241501235,0.49999772952906696,food,108000
2471019065394751699,7768631690241501235,2.270470932153046e-06,food,108000
2471019065394751699,771031604043889004,0.5000000000000009,water,108000
3144748028187549242,7768631690241501235,0.49999772952906696,water,108000
2471019065394751699,7768631690241501235,2.270470932153046e-06,water,108000
2471019065394751699,771031604043889004,0.5000000000000009,energy,108000
3144748028187549242,7768631690241501235,0.49999772952906696,energy,108000
2471019065394751699,7768631690241501235,2.270470932153046e-06,energy,108000
7040991952718902759,4231424175768623726,0.16666666666666696,food,108000
7040991952718902759,8638436342460287722,0.16666666666666696,food,108000
7040991952718902759,8445761935790750537,0.16666666666666607,food,108000
7040991952718902759,4231424175768623726,0.16666666666666696,water,108000
7040991952718902759,8638436342460287722,0.16666666666666696,water,108000
7040991952718902759,8445761935790750537,0.16666666666666607,water,108000
7040991952718902759,4231424175768623726,0.16666666666666696,energy,108000
7040991952718902759,8638436342460287722,0.16666666666666696,energy,108000
7040991952718902759,8445761935790750537,0.16666666666666607,energy,108000
2471019065394751699,771031604043889004,0.16666666666666696,food,115200
3144748028187549242,7768631690241501235,0.1666655905792851,food,115200
2471019065394751699,7768631690241501235,1.0760873800919057e-06,food,115200
2471019065394751699,771031604043889004,0.16666666666666696,water,115200
3144748028187549242,7768631690241501235,0.1666655905792851,water,115200
2471019065394751699,7768631690241501235,1.0760873800919057e-06,water,115200
2471019065394751699,771031604043889004,0.16666666666666696,energy,115200
3144748028187549242,7768631690241501235,0.1666655905792851,energy,115200
2471019065394751699,7768631690241501235,1.0760873800919057e-06,energy,115200
7040991952718902759,4231424175768623726,0.16666666666666696,food,115200
7040991952718902759,8638436342460287722,0.16666666666666696,food,115200
7040991952718902759,8445761935790750537,0.16666666666666607,food,115200
7040991952718902759,4231424175768623726,0.16666666666666696,water,115200
7040991952718902759,8638436342460287722,0.16666666666666696,water,115200
7040991952718902759,8445761935790750537,0.16666666666666607,water,115200
7040991952718902759,4231424175768623726,0.16666666666666696,energy,115200
7040991952718902759,8638436342460287722,0.16666666666666696,energy,115200
7040991952718902759,8445761935790750537,0.16666666666666607,energy,115200
7040991952718902759,4231424175768623726,0.16666666666666696,food,122400
7040991952718902759,8638436342460287722,0.16666666666666696,food,122400
7040991952718902759,8445761935790750537,0.16666666666666652,food,122400
7040991952718902759,4231424175768623726,0.16666666666666696,water,122400
7040991952718902759,8638436342460287722,0.16666666666666696,water,122400
7040991952718902759,8445761935790750537,0.16666666666666652,water,122400
7040991952718902759,4231424175768623726,0.16666666666666696,energy,122400
7040991952718902759,8638436342460287722,0.16666666666666696,energy,122400
7040991952718902759,8445761935790750537,0.16666666666666652,energy,122400
7040991952718902759,4231424175768623726,0.16666666666666696,food,129600
7040991952718902759,8638436342460287722,0.16666666666666696,food,129600
7040991952718902759,8445761935790750537,0.16666666666666652,food,129600
7040991952718902759,4231424175768623726,0.16666666666666696,water,129600
7040991952718902759,8638436342460287722,0.16666666666666696,water,129600
7040991952718902759,8445761935790750537,0.16666666666666652,water,129600
7040991952718902759,4231424175768623726,0.16666666666666696,energy,129600
7040991952718902759,8638436342460287722,0.16666666666666696,energy,129600
7040991952718902759,8445761935790750537,0.16666666666666652,energy,129600
3144748028187549242,771031604043889004,0.5000000000000009,food,136800
2471019065394751699,7768631690241501235,0.49999882014499875,food,136800
3144748028187549242,7768631690241501235,1.1798550003661035e-06,food,136800
3144748028187549242,771031604043889004,0.5000000000000009,water,136800
2471019065394751699,7768631690241501235,0.49999882014499875,water,136800
3144748028187549242,7768631690241501235,1.1798550003661035e-06,water,136800
3144748028187549242,771031604043889004,0.5000000000000009,energy,136800
2471019065394751699,7768631690241501235,0.49999882014499875,energy,136800
3144748028187549242,7768631690241501235,1.1798550003661035e-06,energy,136800
7040991952718902759,4231424175768623726,0.16666666666666696,food,136800
7040991952718902759,8445761935790750537,0.16666666666666652,food,136800
7040991952718902759,8638436342460287722,0.14033292034987754,food,136800
7040991952718902759,4231424175768623726,0.16666666666666696,water,136800
7040991952718902759,8445761935790750537,0.16666666666666652,water,136800
7040991952718902759,8638436342460287722,0.14033292034987754,water,136800
7040991952718902759,4231424175768623726,0.16666666666666696,energy,136800
7040991952718902759,8445761935790750537,0.16666666666666652,energy,136800
7040991952718902759,8638436342460287722,0.14033292034987754,energy,136800
8638436342460287722,8445761935790750537,0.16666666666666652,food,144000
7040991952718902759,4231424175768623726,0.1666663423590231,food,144000
8638436342460287722,4231424175768623726,3.2430764296265124e-07,food,144000
8638436342460287722,8445761935790750537,0.16666666666666652,water,144000
7040991952718902759,4231424175768623726,0.1666663423590231,water,144000
8638436342460287722,4231424175768623726,3.2430764296265124e-07,water,144000
8638436342460287722,8445761935790750537,0.16666666666666652,energy,144000
7040991952718902759,4231424175768623726,0.1666663423590231,energy,144000
8638436342460287722,4231424175768623726,3.2430764296265124e-07,energy,144000
7040991952718902759,4231424175768623726,0.16666666666666785,food,151200
8638436342460287722,8445761935790750537,0.1666656183736812,food,151200
7040991952718902759,8445761935790750537,1.0482929839739086e-06,food,151200
7040991952718902759,4231424175768623726,0.16666666666666785,water,151200
8638436342460287722,8445761935790750537,0.1666656183736812,water,151200
7040991952718902759,8445761935790750537,1.0482929839739086e-06,water,151200
7040991952718902759,4231424175768623726,0.16666666666666785,energy,151200
8638436342460287722,8445761935790750537,0.1666656183736812,energy,151200
7040991952718902759,8445761935790750537,1.0482929839739086e-06,energy,151200
7040991952718902759,8445761935790750537,0.16666666666666696,food,158400
8638436342460287722,4231424175768623726,0.1666664554681514,food,158400
7040991952718902759,4231424175768623726,2.1119851556505864e-07,food,158400
7040991952718902759,8445761935790750537,0.16666666666666696,water,158400
8638436342460287722,4231424175768623726,0.1666664554681514,water,158400
7040991952718902759,4231424175768623726,2.1119851556505864e-07,water,158400
7040991952718902759,8445761935790750537,0.16666666666666696,energy,158400
8638436342460287722,4231424175768623726,0.1666664554681514,energy,158400
7040991952718902759,4231424175768623726,2.1119851556505864e-07,energy,158400
7040991952718902759,8445761935790750537,0.3333333333333339,food,172800
8638436342460287722,4231424175768623726,0.333333291351833,food,172800
7040991952718902759,4231424175768623726,4.198150094225639e-08,food,172800
7040991952718902759,8445761935790750537,0.3333333333333339,water,172800
8638436342460287722,4231424175768623726,0.333333291351833,water,172800
7040991952718902759,4231424175768623726,4.198150094225639e-08,water,172800
7040991952718902759,8445761935790750537,0.3333333333333339,energy,172800
8638436342460287722,4231424175768623726,0.333333291351833,energy,172800
7040991952718902759,4231424175768623726,4.198150094225639e-08,energy,172800
7040991952718902759,8445761935790750537,0.05860749174066804,food,180000
8638436342460287722,8445761935790750537,0.05650195580624562,food,180000
4231424175768623726,8445761935790750537,0.05155721911975242,food,180000
7040991952718902759,8445761935790750537,0.05860749174066804,water,180000
8638436342460287722,8445761935790750537,0.05650195580624562,water,180000
4231424175768623726,8445761935790750537,0.05155721911975242,water,180000
7040991952718902759,8445761935790750537,0.05860749174066804,energy,180000
8638436342460287722,8445761935790750537,0.05650195580624562,energy,180000
4231424175768623726,8445761935790750537,0.05155721911975242,energy,180000
7040991952718902759,8445761935790750537,0.11648061818953881,food,194400
4231424175768623726,8445761935790750537,0.11511290978374156,food,194400
8638436342460287722,8445761935790750537,0.10173980536005311,food,194400
7040991952718902759,8445761935790750537,0.11648061818953881,water,194400
4231424175768623726,8445761935790750537,0.11511290978374156,water,194400
8638436342460287722,8445761935790750537,0.10173980536005311,water,194400
7040991952718902759,8445761935790750537,0.11648061818953881,energy,194400
4231424175768623726,8445761935790750537,0.11511290978374156,energy,194400
8638436342460287722,8445761935790750537,0.10173980536005311,energy,194400
8638436342460287722,8445761935790750537,0.06379871227608724,food,201600
4231424175768623726,8445761935790750537,0.05334835432352403,food,201600
7040991952718902759,8445761935790750537,0.04951960006705525,food,201600
8638436342460287722,8445761935790750537,0.06379871227608724,water,201600
4231424175768623726,8445761935790750537,0.05334835432352403,water,201600
7040991952718902759,8445761935790750537,0.04951960006705525,water,201600
8638436342460287722,8445761935790750537,0.06379871227608724,energy,201600
4231424175768623726,8445761935790750537,0.05334835432352403,energy,201600
7040991952718902759,8445761935790750537,0.04951960006705525,energy,201600
7040991952718902759,8445761935790750537,0.055852068827142,food,208800
4231424175768623726,8445761935790750537,0.055825464938074276,food,208800
8638436342460287722,8445761935790750537,0.054989132901450244,food,208800
7040991952718902759,8445761935790750537,0.055852068827142,water,208800
4231424175768623726,8445761935790750537,0.055825464938074276,water,208800
8638436342460287722,8445761935790750537,0.054989132901450244,water,208800
7040991952718902759,8445761935790750537,0.055852068827142,energy,208800
4231424175768623726,8445761935790750537,0.055825464938074276,energy,208800
8638436342460287722,8445761935790750537,0.054989132901450244,energy,208800
8638436342460287722,8445761935790750537,0.11283384186139944,food,223200
7040991952718902759,8445761935790750537,0.11035706439641935,food,223200
4231424175768623726,8445761935790750537,0.11014242707551425,food,223200
8638436342460287722,8445761935790750537,0.11283384186139944,water,223200
7040991952718902759,8445761935790750537,0.11035706439641935,water,223200
4231424175768623726,8445761935790750537,0.11014242707551425,water,223200
8638436342460287722,8445761935790750537,0.11283384186139944,energy,223200
7040991952718902759,8445761935790750537,0.11035706439641935,energy,223200
4231424175768623726,8445761935790750537,0.11014242707551425,energy,223200
8638436342460287722,8445761935790750537,0.06287442205610816,food,230400
4231424175768623726,8445761935790750537,0.05581182256480943,food,230400
7040991952718902759,8445761935790750537,0.04798042204574893,food,230400
8638436342460287722,8445761935790750537,0.06287442205610816,water,230400
4231424175768623726,8445761935790750537,0.05581182256480943,water,230400
7040991952718902759,8445761935790750537,0.04798042204574893,water,230400
8638436342460287722,8445761935790750537,0.06287442205610816,energy,230400
4231424175768623726,8445761935790750537,0.05581182256480943,energy,230400
7040991952718902759,8445761935790750537,0.04798042204574893,energy,230400
7040991952718902759,8445761935790750537,0.11934262948266516,food,244800
4231424175768623726,8445761935790750537,0.1120255078704222,food,244800
8638436342460287722,8445761935790750537,0.10196519598024567,food,244800
7040991952718902759,8445761935790750537,0.11934262948266516,water,244800
4231424175768623726,8445761935790750537,0.1120255078704222,water,244800
8638436342460287722,8445761935790750537,0.10196519598024567,water,244800
7040991952718902759,8445761935790750537,0.11934262948266516,energy,244800
4231424175768623726,8445761935790750537,0.1120255078704222,energy,244800
8638436342460287722,8445761935790750537,0.10196519598024567,energy,244800
2471019065394751699,771031604043889004,2.6666666666666665,food,252000
3144748028187549242,7768631690241501235,2.6666663044115193,food,252000
2471019065394751699,7768631690241501235,3.622551467685753e-07,food,252000
2471019065394751699,771031604043889004,2.6666666666666665,water,252000
3144748028187549242,7768631690241501235,2.6666663044115193,water,252000
2471019065394751699,7768631690241501235,3.622551467685753e-07,water,252000
2471019065394751699,771031604043889004,2.6666666666666665,energy,252000
3144748028187549242,7768631690241501235,2.6666663044115193,energy,252000
2471019065394751699,7768631690241501235,3.622551467685753e-07,energy,252000
8638436342460287722,8445761935790750537,0.05898478213183145,food,252000
4231424175768623726,8445761935790750537,0.05523505711306553,food,252000
7040991952718902759,8445761935790750537,0.05244682742176954,food,252000
8638436342460287722,8445761935790750537,0.05898478213183145,water,252000
4231424175768623726,8445761935790750537,0.05523505711306553,water,252000
7040991952718902759,8445761935790750537,0.05244682742176954,water,252000
8638436342460287722,8445761935790750537,0.05898478213183145,energy,252000
4231424175768623726,8445761935790750537,0.05523505711306553,energy,252000
7040991952718902759,8445761935790750537,0.05244682742176954,energy,252000
2471019065394751699,771031604043889004,0.16666666666666696,food,259200
3144748028187549242,7768631690241501235,0.16666523450765247,food,259200
2471019065394751699,7768631690241501235,1.4321590140475848e-06,food,259200
2471019065394751699,771031604043889004,0.16666666666666696,water,259200
3144748028187549242,7768631690241501235,0.16666523450765247,water,259200
2471019065394751699,7768631690241501235,1.4321590140475848e-06,water,259200
2471019065394751699,771031604043889004,0.16666666666666696,energy,259200
3144748028187549242,7768631690241501235,0.16666523450765247,energy,259200
2471019065394751699,7768631690241501235,1.4321590140475848e-06,energy,259200
7040991952718902759,8445761935790750537,0.056467647195955095,food,259200
4231424175768623726,8445761935790750537,0.05511435467121162,food,259200
8638436342460287722,8445761935790750537,0.055084664799499805,food,259200
7040991952718902759,8445761935790750537,0.056467647195955095,water,259200
4231424175768623726,8445761935790750537,0.05511435467121162,water,259200
8638436342460287722,8445761935790750537,0.055084664799499805,water,259200
7040991952718902759,8445761935790750537,0.056467647195955095,energy,259200
4231424175768623726,8445761935790750537,0.05511435467121162,energy,259200
8638436342460287722,8445761935790750537,0.055084664799499805,energy,259200
3144748028187549242,771031604043889004,0.16666666666666696,food,266400
2471019065394751699,7768631690241501235,0.1666637428625073,food,266400
3144748028187549242,7768631690241501235,2.923804159227217e-06,food,266400
3144748028187549242,771031604043889004,0.16666666666666696,water,266400
2471019065394751699,7768631690241501235,0.1666637428625073,water,266400
3144748028187549242,7768631690241501235,2.923804159227217e-06,water,266400
3144748028187549242,771031604043889004,0.16666666666666696,energy,266400
2471019065394751699,7768631690241501235,0.1666637428625073,energy,266400
3144748028187549242,7768631690241501235,2.923804159227217e-06,energy,266400
7040991952718902759,8445761935790750537,0.056746981850791745,food,266400
8638436342460287722,8445761935790750537,0.055497880189768534,food,266400
4231424175768623726,8445761935790750537,0.05442180462610624,food,266400
7040991952718902759,8445761935790750537,0.056746981850791745,water,266400
8638436342460287722,8445761935790750537,0.055497880189768534,water,266400
4231424175768623726,8445761935790750537,0.05442180462610624,water,266400
7040991952718902759,8445761935790750537,0.056746981850791745,energy,266400
8638436342460287722,8445761935790750537,0.055497880189768534,energy,266400
4231424175768623726,8445761935790750537,0.05442180462610624,energy,266400
2471019065394751699,771031604043889004,0.16666666666666696,food,273600
3144748028187549242,7768631690241501235,0.16666584236465987,food,273600
2471019065394751699,7768631690241501235,8.243020066522888e-07,food,273600
2471019065394751699,771031604043889004,0.16666666666666696,water,273600
3144748028187549242,7768631690241501235,0.16666584236465987,water,273600
2471019065394751699,7768631690241501235,8.243020066522888e-07,water,273600
